기사 제목,내용,링크
"엔비디아 미국에 5000억달러 투자, 주가는 오히려 0.20%↓",엔비디아가 트럼프 행정부에 발맞춰 미국에 5000억달러(약 711조)를 투자하기로 했음에도 엔비디아 주가는 오히려 하락했다. 14일(현지시간) 뉴욕증시에서 엔비디아는 0.20% 하락한 110.71달러로 정규장을 마감,https://n.news.naver.com/mnews/article/421/0008192485
KAIST “창업 스타트업 기업가치 10조원 돌파”,"한국과학기술원(KAIST)이 창업한 스타트업들의 기업가치가 총 10조 원에 달하는 것으로 나타났다. 15일 KAIST에 따르면 2023년 말 기준 교내 창업기업 수는 1914개, 이들의 자산규모는 94조 원, 매출 ",https://n.news.naver.com/mnews/article/011/0004474097
"카잔 흥행 이을까…넥슨, '빈딕투스' 6월 알파 테스트 [오늘의 게임 업데이트]",‘퍼스트 버서커: 카잔’으로 PC·콘솔 시장에서의 경쟁력을 확인한 넥슨이 새로운 액션 RPG 게임을 선보인다. 6월 알파 테스트 일정을 시작하는 이 게임은 마비노기 영웅전을 배경으로 몰입도 높은 액션을 제공할 예정이,https://n.news.naver.com/mnews/article/011/0004474093
"From food to factories, Neubility is getting smart on robot intelligence","The concept of robots in factories has been around for a long time, but a reality in which robots move around and work i",https://n.news.naver.com/mnews/article/640/0000068436
"매각설에 웹툰 업계 '들썩'…""플랫폼 보호 의무 다해야""",카카오(035720)의 카카오엔터테인먼트 매각설이 퍼지며 사내에 이어 웹툰 업계에서도 반발이 나오고 있다. 디지털 콘텐츠 유통과 제작을 도맡은 플랫폼의 경영권이 사모펀드에 넘어가면 최악의 경우 연재를 중단할 수도 있,https://n.news.naver.com/mnews/article/421/0008192470
"테슬라 0.02%-루시드 1.2%, 전기차 소폭 상승에 그쳐(상보)","도널드 트럼프 미국 대통령이 자동차 관세 유예를 시사했음에도 전기차는 소폭 상승에 그쳤다. 14일(현지시간) 뉴욕증시에서 테슬라는 0.02%, 루시드는 1.20%, 리비안은 4.88% 각각 상승했다. 일단 테슬라는 ",https://n.news.naver.com/mnews/article/421/0008192460
"구글, '유튜브 뮤직' 뺀 새 요금제 韓에도 출시하나…공정위와 협의 중",구글이 유튜브에서 광고 없이 동영상을 시청할 수 있는 저가 멤버십 ‘유튜브 프리미엄 라이트’를 한국에도 선보이는 방안을 검토 중이다. 유튜브가 동영상 뿐만 아니라 검색·커머스·게임으로까지 영역을 확장하고 있는 가운데,https://n.news.naver.com/mnews/article/011/0004474083
“우리 부장님도 바꿨다”…식지않는 지브리 열풍에 챗GPT 주간 신규 다운로드 1위,식지 않는 ‘지브리 밈’ 열풍 속에 챗GPT가 주간 모바일 앱 신규 다운로드 전체 1위를 기록했다. 15일 아이지에이웍스의 모바일인덱스에 따르면 지난달 31일부터 지난 6일까지 일주일간 챗GPT 신규 설치는 모두 2,https://n.news.naver.com/mnews/article/009/0005476267
[기자의 눈]구글의 지도 개방 압박…협상 주도권 내주지 말아야,구글은 한국에서 지도 서비스를 하려면 고정밀 지도 데이터가 필요하다고 주장한다. 겉으로는 서비스 개선을 위한 요구처럼 보이지만 구글의 속내는 단순한 지도 서비스 개선 그 이상이다. 해외 빅테크 기술을 무작정 막는 것,https://n.news.naver.com/mnews/article/421/0008192449
"오픈AI, 새 AI 모델 GPT-4.1 공개…코딩·지시수행↑·비용↓","GPT-4o 후속 모델로 개발자용 제공…올트먼 ""실제 사용성 집중"" 김태종 특파원 = 챗GPT 개발사 오픈AI는 새로운 인공지능(AI) 모델 GPT-4.1을 14일(현지시간) 공개했다. 소형 모델인 GPT-4.1 미",https://n.news.naver.com/mnews/article/001/0015329892
"美, 반도체·의약품 수입의 안보 영향 조사…관세 부과 수순(종합)","반도체·제조장비·파생제품 등 공급망 전반의 수입제한 여부 조사 외국 정부의 반도체·제약산업 보조금 등 불공정 무역관행에도 관심 상무부, 지난 1일 '무역확장법 232조' 조사 개시…21일간 의견 수렴 (워싱턴=연합뉴",https://n.news.naver.com/mnews/article/001/0015329889
포드 4% 급등했는데 테슬라는 0.02% 상승에 그쳐…왜?,도널드 트럼프 미국 대통령이 자동차 관세 유예를 시사했음에도 테슬라는 소폭 상승하는 데 그쳤다. 14일(현지시간) 뉴욕증시에서 테슬라는 0.02% 상승한 252.35달러를 기록했다. 이는 테슬라가 미중 무역전쟁 격화,https://n.news.naver.com/mnews/article/421/0008192443
"엔비디아, 美에 4년간 700조원 규모 AI 슈퍼컴 공장 건립한다",엔비디아가 미국에 최대 5000억달러(약 700조원) 규모의 인공지능(AI) 하드웨어를 제조하겠다고 발표했다. 14일(현지시간) 엔비디아는 향후 4년간 최대 5000억달러를 투입해 AI 슈퍼컴퓨터 등 AI 개발 및 ,https://n.news.naver.com/mnews/article/015/0005119196
환자 침만으로 ‘코로나 진단’ 센서 개발,포스텍 오승수 교수 등 연구팀 현장서 즉시 검사 가능 큰 장점 국내 연구진이 코로나19 바이러스 변이를 현장에서 코 찌르기 등 복잡한 과정 없이 환자 침만으로 진단할 수 있는 센서를 개발했다. 포스텍(포항공대)은 신,https://n.news.naver.com/mnews/article/022/0004027700
'게임 빅3는 NKS'…스마일게이트 2024년 영업이익 5146억 원,크로스파이어·로스트아크·로드나인 등 인기 게임을 선보인 스마일게이트 그룹의 지주사 스마일게이트홀딩스가 지난해 국내 게임사 중 영업이익 기준으로 3위를 기록했다. 스마일게이트는 넥슨 및 크래프톤(259960)과 새 3,https://n.news.naver.com/mnews/article/011/0004474081
"오픈AI, 韓 기업 대상 'AI 에이전트' 사업 강화","오픈AI가 한국 AI 시장에서의 매출 확대를 목적으로 본격적인 기업 대상 영업·마케팅 활동을 강화한다. 최근 출시한 챗GPT 기반 AI 에이전트 서비스를 비롯한 기업용 솔루션 판매를 촉진해 안정적인 매출원을 확보, ",https://n.news.naver.com/mnews/article/011/0004474076
"반도체·의약품도 관세 부과되나…미국, 수입 안보 영향 조사","미국 정부가 반도체와 의약품의 수입을 국가 안보 차원에서 관세 등을 통해 제한할 필요가 있는지 결정하기 위한 조사에 착수했습니다. 미국 상무부는 현지시간 14일 관보에서 반도체, 반도체 제조장비, 파생제품의 수입이 ",https://n.news.naver.com/mnews/article/422/0000731095
술먹고 운동했더니 얼굴 ‘팅팅’…알고보니 죽을 뻔,"과음한 다음 날 거울 속 자기 모습이 형편없다는 건 누구나 공감하는 일이다. 그런데 이를 대수롭지 않게 여기고 무리한 운동을 했다가 목숨을 잃을 뻔한 사례가 있다. 13일 뉴욕포스트에 따르면, 중국의 33세 남성 A",https://n.news.naver.com/mnews/article/020/0003628317
"""어머니, 카드발급 되셨네요?""…고령층 노리는 '콜백 스미싱' 급증","#우리(3575)승인 1,571,510원 일시불 03/2611:17 타인결제 우려시 문의 #[승인완료] 5,000,000원 연7.76% 2시간후 입금예정 본인 아닐 시 신고 누구나 받아보면 당황할 수 밖에 없는 이런",https://n.news.naver.com/mnews/article/003/0013183374
"구글, 올해도 韓 법인세 수천억 회피?…과세 공백에 속수무책","구글 한국 법인의 매출 축소 신고와 법인세 회피 논란이 올해도 되풀이될 전망이다. 학계에서는 구글의 국내 연매출이 네이버(10조7377억원), 카카오(7조8738억원)보다 많을 것으로 추정하지만 구글이 신고한 매출은",https://n.news.naver.com/mnews/article/003/0013183364
"""믿고 거래하세요""…중고폰 사업자 인증제도 이르면 내달 시행",중고폰 안심거래 사업자 인증 제도가 이르면 다음달 시행될 전망이다. 현재 규제개혁위원회 심사를 기다리는 중으로 정부는 사업자간 이견이 없어 심사가 끝나는 대로 제도 도입이 이뤄질 수 있을 것으로 예상했다. 15일 과,https://n.news.naver.com/mnews/article/003/0013183346
[유효상 칼럼] 왜 바이오산업에 빅뱅이 예상될까,지난 4월 초 '합성생물학 육성법' 제정안이 국회 본회의에서 의결됐다. 탄핵정국 속에서도 여야 모두가 국가 미래를 위해 합성생물학 육성에 사활을 걸어야 한다고 뜻을 모은 것이다. '합성생물학(Synthetic Bio,https://n.news.naver.com/mnews/article/008/0005180468
"AI보다 코딩 잘해?…신입 개발자의 비명, 구인공고 19% 급감 [팩플]",인공지능(AI)의 코딩 실력이 급격히 향상되면서 저연차·저숙련 개발자들 설 자리가 좁아지고 있다. 코로나 19 팬데믹 당시 취업시장을 휩쓸었던 ‘코딩 불패’ 공식이 깨짐에 따라 신입 개발자의 취업 문턱은 급격히 올라,https://n.news.naver.com/mnews/article/025/0003434185
“땡큐 트럼프” 애플 2.21%↑ 시총 3조달러 재돌파(상보),"트럼프 행정부가 스마트폰 등 전자 기기 20종에 대해 일시 관세 면제를 선언하자 애플이 2% 이상 상승, 시총이 다시 3조달러를 돌파했다. 14일(현지시간) 뉴욕증시에서 애플은 2.21% 상승한 202.52달러를 기",https://n.news.naver.com/mnews/article/421/0008192411
식지않는 지브리 열풍…챗GPT 주간 신규 다운로드 1위,모바일인덱스 집계 사용자수 급상승 1위…월간 활성 이용자 500만 넘어 식지 않는 '지브리 밈' 열풍 속에 챗GPT가 주간 모바일 앱 신규 다운로드 전체 1위 자리도 차지했다. 15일 아이지에이웍스의 모바일인덱스에 ,https://n.news.naver.com/mnews/article/001/0015329852
AI 활용해 산불 조기 발견·무인 드론으로 진화[미래on],기술·사회·산업·문화 전반의 변화가 가속화하고 있다. 산업·문화 혁신과 사회·인구 구조 변화 등 여러 요인이 유기적으로 맞물린 현상이다. 다가오는 시대에 성공적으로 대처하려면 현재를 진단하고 미래를 가늠해 보는 지혜,https://n.news.naver.com/mnews/article/421/0008192409
"美, 반도체·의약품 수입의 안보 영향 조사…관세 부과 수순","상무부, '무역확장법 232조' 조사 개시 김동현 특파원 = 미국 정부가 반도체와 의약품의 수입을 국가 안보 차원에서 관세 등을 통해 제한할 필요가 있는지 결정하기 위한 조사에 착수했다. 미국 상무부는 14일(현지시",https://n.news.naver.com/mnews/article/001/0015329851
"애플 아이폰 1분기 출하량 10% 급증…""관세 피하기 위해 재고 비축""",올해 1분기에 애플의 아이폰 출하량이 급증한 것으로 나타났다. 이에 대해 도널드 트럼프 행정부의 고율 관세를 피하기 위해 출하 속도를 높였기 때문이라는 분석이 나온다. 14일(이하 현지시간) 시장조사업체 IDC에 따,https://n.news.naver.com/mnews/article/293/0000066106
"""인터넷 실제로는 훨씬 느려""…유튜버 잇섭의 '폭로전' 이유는?",정풍기 인턴 기자 = 268만 테크 유튜버 '잇섭'이 과거 KT의 인터넷 속도가 상품 설명에 명시된 최저 속도보다 느렸다고 폭로한 이유를 밝혔다. 지난 12일 잇섭은 MBC 예능프로그램 '전지적 참견 시점'(이하 전,https://n.news.naver.com/mnews/article/003/0013183330
애플·삼성 한숨 돌리나 했더니…오락가락 트럼프 관세에 신작 불똥 튀나,미국 정부가 반도체·스마트폰·컴퓨터 등 전자제품을 관세 대상에서 제외한다고 발표하면서 애플과 삼성전자가 잠시 한숨을 돌렸다. 하지만 안도는 오래가지 않았다. 도널드 트럼프 미국 대통령과 하워드 러트닉 미국 상무장관이,https://n.news.naver.com/mnews/article/003/0013183325
"[속보] 애플 2% 상승, 시총 3조달러 재돌파",,https://n.news.naver.com/mnews/article/421/0008192401
[트렌드줌인]중앙아시아로 향하는 스타트업들,"최근 중앙아시아에 진출하는 국내 신생기업(스타트업)들이 늘고 있다. 중앙아시아는 우즈베키스탄, 카자흐스탄, 키르기스스탄, 타지키스탄, 투르크메니스탄 등 5개국을 말한다. 중앙아시아가 스타트업들에 관심을 끄는 이유는 ",https://n.news.naver.com/mnews/article/469/0000859545
"디지털 치매?…""디지털기기 사용, 노년기 인지 저하 위험 낮춰""","美 연구팀 ""57개 연구 메타분석…기술 사용, 인지 저하 위험 감소 효과"" 스마트폰·컴퓨터 같은 디지털 기기를 많이 사용하면 인지 능력이 떨어진다는 '디지털 치매'(digital dementia) 가설과 달리 기술 ",https://n.news.naver.com/mnews/article/001/0015329842
[오늘의 주요일정]과기정통부·방통위·우주청(4월15일 화요일),"<과학기술정보통신부> ▲유상임 장관, 경제장관회의(08:00, 정부세종청사) 경제 분야 대정부질문(14:00, 국회) ▲이창윤 1차관, 대학·출연연 협력을 위한 현장간담회(14:00, 대구 경북대) ▲류광준 본부장,",https://n.news.naver.com/mnews/article/003/0013183315
"'지브리 스타일' 열풍에... 올트먼 ""챗GPT 이용자, 몇 주 만에 2배 증가""",오픈AI의 생성형 인공지능(AI) 챗봇 챗GPT 이용자 수가 최근 몇 주 만에 2배 증가한 것으로 알려졌다. 지난달 출시돼 오픈AI 서버가 먹통이 될 정도로 인기를 끌고 있는 이미지 생성 기능 덕이다. 샘 올트먼 오,https://n.news.naver.com/mnews/article/469/0000859529
"엔비디아 ""美 AI 인프라 구축 위해 4년간 5000억달러 투자""",미국 반도체업체 엔비디아가 미국 내 최대 5000억달러(약 710조원) 규모의 인공지능(AI) 인프라를 구축한다고 밝혔다. 이를 위해 AI 슈퍼컴퓨터를 모두 미국에서 생산한다는 계획이다. 14일(현지시간) 엔비디아는,https://n.news.naver.com/mnews/article/293/0000066105
"엔비디아 ""美서 4년간 700조원 규모 AI 인프라 생산 계획""","AI 슈퍼컴퓨터 첫 미국서 생산…""수요 충족·공급망 강화"" 김태종 특파원 = 인공지능(AI) 칩 제조업체 엔비디아는 향후 4년간 파트너사들과 미국에서 최대 5천억 달러(약 700조원) 규모의 AI 인프라를 생산할 계",https://n.news.naver.com/mnews/article/001/0015329832
